tone	duration	order1	voice	order2	tonx	tony	abs.tone	rel.tone	tonx_m1	tony_m1	abs.tone_m1	rel.tone_m1	tonx_m2	tony_m2	abs.tone_m2	rel.tone_m2	tonx_p1	tony_p1	abs.tone_p1	rel.tone_p1	tonx_p2	tony_p2	abs.tone_p2	rel.tone_p2
G5	4	165	wind_v2a	1082	4	14	47	10	4	14	47	10	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	165	wind_v2a	1083	4	14	47	10	4	14	47	10	4	14	47	10	4	14	47	10	1	15	49	12
G5	4	165	wind_v2a	1084	4	14	47	10	4	14	47	10	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	168	wind_v2a	1089	1	15	49	12	4	14	47	10	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	168	wind_v2a	1090	1	15	49	12	1	15	49	12	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	168	wind_v2a	1091	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1
A5	4	168	wind_v2a	1092	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	170	wind_v2a	1097	3	15	50	1	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	170	wind_v2a	1098	3	15	50	1	3	15	50	1	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	170	wind_v2a	1099	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3
Bf5	4	170	wind_v2a	1100	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1217	7	15	52	3	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1218	7	15	52	3	7	15	52	3	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1219	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1220	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1221	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1222	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1223	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1224	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1225	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1226	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1227	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1228	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1229	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1230	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	187	wind_v2a	1231	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1
C6	16	187	wind_v2a	1232	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1233	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1234	3	15	50	1	3	15	50	1	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1235	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1236	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1237	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1238	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	189	wind_v2a	1239	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3
Bf5	8	189	wind_v2a	1240	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1241	7	15	52	3	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1242	7	15	52	3	7	15	52	3	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1243	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1244	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1245	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1246	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	190	wind_v2a	1247	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1
C6	8	190	wind_v2a	1248	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1249	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1250	3	15	50	1	3	15	50	1	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1251	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1252	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1253	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1254	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	192	wind_v2a	1255	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	1	15	49	12
Bf5	8	192	wind_v2a	1256	3	15	50	1	3	15	50	1	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1257	1	15	49	12	3	15	50	1	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1258	1	15	49	12	1	15	49	12	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1259	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1260	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1261	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1262	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	193	wind_v2a	1263	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1
A5	8	193	wind_v2a	1264	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	195	wind_v2a	1265	3	15	50	1	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	195	wind_v2a	1266	3	15	50	1	3	15	50	1	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	4	195	wind_v2a	1267	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3
Bf5	4	195	wind_v2a	1268	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1345	7	15	52	3	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1346	7	15	52	3	7	15	52	3	3	15	50	1	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1347	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1348	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1349	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1350	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1351	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1352	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1353	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1354	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1355	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1356	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1357	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1358	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	16	207	wind_v2a	1359	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1
C6	16	207	wind_v2a	1360	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1361	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1362	3	15	50	1	3	15	50	1	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1363	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1364	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1365	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1366	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	209	wind_v2a	1367	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3
Bf5	8	209	wind_v2a	1368	3	15	50	1	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1369	7	15	52	3	3	15	50	1	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1370	7	15	52	3	7	15	52	3	3	15	50	1	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1371	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1372	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1373	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1374	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3
C6	8	210	wind_v2a	1375	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1
C6	8	210	wind_v2a	1376	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1377	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1378	3	15	50	1	3	15	50	1	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1379	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1380	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1381	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1382	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	212	wind_v2a	1383	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	1	15	49	12
Bf5	8	212	wind_v2a	1384	3	15	50	1	3	15	50	1	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1385	1	15	49	12	3	15	50	1	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1386	1	15	49	12	1	15	49	12	3	15	50	1	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1387	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1388	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1389	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1390	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12
A5	8	213	wind_v2a	1391	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1
A5	8	213	wind_v2a	1392	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1393	3	15	50	1	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1394	3	15	50	1	3	15	50	1	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1395	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1396	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1397	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1398	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	8	215	wind_v2a	1399	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	13	45	8
Bf5	8	215	wind_v2a	1400	3	15	50	1	3	15	50	1	3	15	50	1	7	13	45	8	7	13	45	8
F5	2	218	wind_v2a	1407	7	13	45	8	3	15	50	1	3	15	50	1	7	13	45	8	3	13	43	6
F5	2	218	wind_v2a	1408	7	13	45	8	7	13	45	8	3	15	50	1	3	13	43	6	3	13	43	6
Ef5	2	220	wind_v2a	1409	3	13	43	6	7	13	45	8	7	13	45	8	3	13	43	6	1	13	42	5
Ef5	2	220	wind_v2a	1410	3	13	43	6	3	13	43	6	7	13	45	8	1	13	42	5	1	13	42	5
D5	2	221	wind_v2a	1411	1	13	42	5	3	13	43	6	3	13	43	6	1	13	42	5	4	12	40	3
D5	2	221	wind_v2a	1412	1	13	42	5	1	13	42	5	3	13	43	6	4	12	40	3	4	12	40	3
C5	2	222	wind_v2a	1413	4	12	40	3	1	13	42	5	1	13	42	5	4	12	40	3	7	11	38	1
C5	2	222	wind_v2a	1414	4	12	40	3	4	12	40	3	1	13	42	5	7	11	38	1	7	11	38	1
Bf4	2	223	wind_v2a	1415	7	11	38	1	4	12	40	3	4	12	40	3	7	11	38	1	5	11	37	12
Bf4	2	223	wind_v2a	1416	7	11	38	1	7	11	38	1	4	12	40	3	5	11	37	12	5	11	37	12
A4	2	224	wind_v2a	1417	5	11	37	12	7	11	38	1	7	11	38	1	5	11	37	12	1	11	35	10
A4	2	224	wind_v2a	1418	5	11	37	12	5	11	37	12	7	11	38	1	1	11	35	10	1	11	35	10
G4	2	225	wind_v2a	1419	1	11	35	10	5	11	37	12	5	11	37	12	1	11	35	10	4	10	33	8
G4	2	225	wind_v2a	1420	1	11	35	10	1	11	35	10	5	11	37	12	4	10	33	8	4	10	33	8
F4	2	226	wind_v2a	1421	4	10	33	8	1	11	35	10	1	11	35	10	4	10	33	8	7	9	31	6
F4	2	226	wind_v2a	1422	4	10	33	8	4	10	33	8	1	11	35	10	7	9	31	6	7	9	31	6
Ef4	2	227	wind_v2a	1423	7	9	31	6	4	10	33	8	4	10	33	8	7	9	31	6	5	9	30	5
Ef4	2	227	wind_v2a	1424	7	9	31	6	7	9	31	6	4	10	33	8	5	9	30	5	5	9	30	5
D4	4	229	wind_v2a	1425	5	9	30	5	7	9	31	6	7	9	31	6	5	9	30	5	5	9	30	5
D4	4	229	wind_v2a	1426	5	9	30	5	5	9	30	5	7	9	31	6	5	9	30	5	5	9	30	5
D4	4	229	wind_v2a	1427	5	9	30	5	5	9	30	5	5	9	30	5	5	9	30	5	7	13	45	8
D4	4	229	wind_v2a	1428	5	9	30	5	5	9	30	5	5	9	30	5	7	13	45	8	7	13	45	8
F5	4	230	wind_v2a	1429	7	13	45	8	5	9	30	5	5	9	30	5	7	13	45	8	7	13	45	8
F5	4	230	wind_v2a	1430	7	13	45	8	7	13	45	8	5	9	30	5	7	13	45	8	7	13	45	8
F5	4	230	wind_v2a	1431	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	4	14	47	10
F5	4	230	wind_v2a	1432	7	13	45	8	7	13	45	8	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	231	wind_v2a	1433	4	14	47	10	7	13	45	8	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	231	wind_v2a	1434	4	14	47	10	4	14	47	10	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	231	wind_v2a	1435	4	14	47	10	4	14	47	10	4	14	47	10	4	14	47	10	1	15	49	12
G5	4	231	wind_v2a	1436	4	14	47	10	4	14	47	10	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	232	wind_v2a	1437	1	15	49	12	4	14	47	10	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	232	wind_v2a	1438	1	15	49	12	1	15	49	12	4	14	47	10	1	15	49	12	1	15	49	12
A5	4	232	wind_v2a	1439	1	15	49	12	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1
A5	4	232	wind_v2a	1440	1	15	49	12	1	15	49	12	1	15	49	12	3	15	50	1	3	15	50	1
Bf5	2	234	wind_v2a	1441	3	15	50	1	1	15	49	12	1	15	49	12	3	15	50	1	7	13	45	8
Bf5	2	234	wind_v2a	1442	3	15	50	1	3	15	50	1	1	15	49	12	7	13	45	8	7	13	45	8
F5	2	235	wind_v2a	1443	7	13	45	8	3	15	50	1	3	15	50	1	7	13	45	8	4	16	54	5
F5	2	235	wind_v2a	1444	7	13	45	8	7	13	45	8	3	15	50	1	4	16	54	5	4	16	54	5
D6	2	236	wind_v2a	1445	4	16	54	5	7	13	45	8	7	13	45	8	4	16	54	5	7	15	52	3
D6	2	236	wind_v2a	1446	4	16	54	5	4	16	54	5	7	13	45	8	7	15	52	3	7	15	52	3
C6	2	237	wind_v2a	1447	7	15	52	3	4	16	54	5	4	16	54	5	7	15	52	3	3	15	50	1
C6	2	237	wind_v2a	1448	7	15	52	3	7	15	52	3	4	16	54	5	3	15	50	1	3	15	50	1
Bf5	2	238	wind_v2a	1449	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	1	15	49	12
Bf5	2	238	wind_v2a	1450	3	15	50	1	3	15	50	1	7	15	52	3	1	15	49	12	1	15	49	12
A5	2	239	wind_v2a	1451	1	15	49	12	3	15	50	1	3	15	50	1	1	15	49	12	4	14	47	10
A5	2	239	wind_v2a	1452	1	15	49	12	1	15	49	12	3	15	50	1	4	14	47	10	4	14	47	10
G5	2	240	wind_v2a	1453	4	14	47	10	1	15	49	12	1	15	49	12	4	14	47	10	7	13	45	8
G5	2	240	wind_v2a	1454	4	14	47	10	4	14	47	10	1	15	49	12	7	13	45	8	7	13	45	8
F5	2	241	wind_v2a	1455	7	13	45	8	4	14	47	10	4	14	47	10	7	13	45	8	3	13	43	6
F5	2	241	wind_v2a	1456	7	13	45	8	7	13	45	8	4	14	47	10	3	13	43	6	3	13	43	6
Ef5	2	243	wind_v2a	1457	3	13	43	6	7	13	45	8	7	13	45	8	3	13	43	6	1	13	42	5
Ef5	2	243	wind_v2a	1458	3	13	43	6	3	13	43	6	7	13	45	8	1	13	42	5	1	13	42	5
D5	2	244	wind_v2a	1459	1	13	42	5	3	13	43	6	3	13	43	6	1	13	42	5	4	12	40	3
D5	2	244	wind_v2a	1460	1	13	42	5	1	13	42	5	3	13	43	6	4	12	40	3	4	12	40	3
C5	2	245	wind_v2a	1461	4	12	40	3	1	13	42	5	1	13	42	5	4	12	40	3	7	11	38	1
C5	2	245	wind_v2a	1462	4	12	40	3	4	12	40	3	1	13	42	5	7	11	38	1	7	11	38	1
Bf4	2	246	wind_v2a	1463	7	11	38	1	4	12	40	3	4	12	40	3	7	11	38	1	5	11	37	12
Bf4	2	246	wind_v2a	1464	7	11	38	1	7	11	38	1	4	12	40	3	5	11	37	12	5	11	37	12
A4	2	247	wind_v2a	1465	5	11	37	12	7	11	38	1	7	11	38	1	5	11	37	12	4	12	40	3
A4	2	247	wind_v2a	1466	5	11	37	12	5	11	37	12	7	11	38	1	4	12	40	3	4	12	40	3
C5	2	248	wind_v2a	1467	4	12	40	3	5	11	37	12	5	11	37	12	4	12	40	3	7	13	45	8
C5	2	248	wind_v2a	1468	4	12	40	3	4	12	40	3	5	11	37	12	7	13	45	8	7	13	45	8
F5	2	249	wind_v2a	1469	7	13	45	8	4	12	40	3	4	12	40	3	7	13	45	8	3	13	43	6
F5	2	249	wind_v2a	1470	7	13	45	8	7	13	45	8	4	12	40	3	3	13	43	6	3	13	43	6
Ef5	2	250	wind_v2a	1471	3	13	43	6	7	13	45	8	7	13	45	8	3	13	43	6	1	13	42	5
Ef5	2	250	wind_v2a	1472	3	13	43	6	3	13	43	6	7	13	45	8	1	13	42	5	1	13	42	5
D5	4	252	wind_v2a	1473	1	13	42	5	3	13	43	6	3	13	43	6	1	13	42	5	1	13	42	5
D5	4	252	wind_v2a	1474	1	13	42	5	1	13	42	5	3	13	43	6	1	13	42	5	1	13	42	5
D5	4	252	wind_v2a	1475	1	13	42	5	1	13	42	5	1	13	42	5	1	13	42	5	7	13	45	8
D5	4	252	wind_v2a	1476	1	13	42	5	1	13	42	5	1	13	42	5	7	13	45	8	7	13	45	8
F5	4	253	wind_v2a	1477	7	13	45	8	1	13	42	5	1	13	42	5	7	13	45	8	7	13	45	8
F5	4	253	wind_v2a	1478	7	13	45	8	7	13	45	8	1	13	42	5	7	13	45	8	7	13	45	8
F5	4	253	wind_v2a	1479	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	4	14	47	10
F5	4	253	wind_v2a	1480	7	13	45	8	7	13	45	8	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	254	wind_v2a	1481	4	14	47	10	7	13	45	8	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	254	wind_v2a	1482	4	14	47	10	4	14	47	10	7	13	45	8	4	14	47	10	4	14	47	10
G5	4	254	wind_v2a	1483	4	14	47	10	4	14	47	10	4	14	47	10	4	14	47	10	7	15	52	3
G5	4	254	wind_v2a	1484	4	14	47	10	4	14	47	10	4	14	47	10	7	15	52	3	7	15	52	3
C6	4	255	wind_v2a	1485	7	15	52	3	4	14	47	10	4	14	47	10	7	15	52	3	7	15	52	3
C6	4	255	wind_v2a	1486	7	15	52	3	7	15	52	3	4	14	47	10	7	15	52	3	7	15	52	3
C6	4	255	wind_v2a	1487	7	15	52	3	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1
C6	4	255	wind_v2a	1488	7	15	52	3	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	4	257	wind_v2a	1489	3	15	50	1	7	15	52	3	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	4	257	wind_v2a	1490	3	15	50	1	3	15	50	1	7	15	52	3	3	15	50	1	3	15	50	1
Bf5	4	257	wind_v2a	1491	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	257	wind_v2a	1492	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	258	wind_v2a	1493	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	258	wind_v2a	1494	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	258	wind_v2a	1495	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	258	wind_v2a	1496	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	259	wind_v2a	1497	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	259	wind_v2a	1498	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1
Bf5	4	259	wind_v2a	1499	3	15	50	1	3	15	50	1	3	15	50	1	3	15	50	1	7	13	45	8
Bf5	4	259	wind_v2a	1500	3	15	50	1	3	15	50	1	3	15	50	1	7	13	45	8	7	13	45	8
F5	4	260	wind_v2a	1501	7	13	45	8	3	15	50	1	3	15	50	1	7	13	45	8	7	13	45	8
F5	4	260	wind_v2a	1502	7	13	45	8	7	13	45	8	3	15	50	1	7	13	45	8	7	13	45	8
F5	4	260	wind_v2a	1503	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	260	wind_v2a	1504	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	262	wind_v2a	1505	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	262	wind_v2a	1506	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	262	wind_v2a	1507	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	262	wind_v2a	1508	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	263	wind_v2a	1509	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	263	wind_v2a	1510	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	264	wind_v2a	1511	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	264	wind_v2a	1512	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	265	wind_v2a	1513	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	265	wind_v2a	1514	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	265	wind_v2a	1515	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	265	wind_v2a	1516	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	266	wind_v2a	1517	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	266	wind_v2a	1518	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	267	wind_v2a	1519	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	267	wind_v2a	1520	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	269	wind_v2a	1521	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	269	wind_v2a	1522	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	269	wind_v2a	1523	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	4	269	wind_v2a	1524	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	270	wind_v2a	1525	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	270	wind_v2a	1526	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
F5	2	271	wind_v2a	1527	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8	7	13	45	8
